Data Vendita,Prodotto,Regione,Venditore,Quantità,Prezzo Unitario,Importo Totale
22/07/2023,Prodotto 22,Est,Venditore 13,34,629.61,21406.74
31/07/2023,Prodotto 57,Sud,Venditore 1,68,127.91,8697.88
08/08/2024,Prodotto 8,Est,Venditore 12,73,265.65,19392.45
03/11/2022,Prodotto 33,Sud,Venditore 7,65,219.88,14292.2
22/01/2024,Prodotto 67,Nord,Venditore 13,84,687.28,57731.52
11/06/2023,Prodotto 81,Est,Venditore 11,17,323.53,5500.01
05/11/2023,Prodotto 74,Centro,Venditore 12,27,526.11,14204.97
09/06/2023,Prodotto 50,Centro,Venditore 4,19,568.61,10803.59
10/09/2023,Prodotto 97,Sud,Venditore 20,18,560.85,10095.3
02/06/2023,Prodotto 24,Centro,Venditore 3,58,222.1,12881.8
25/03/2024,Prodotto 98,Ovest,Venditore 14,57,858.27,48921.39
12/02/2024,Prodotto 51,Est,Venditore 6,53,965.16,51153.48
16/12/2023,Prodotto 76,Est,Venditore 19,25,366.94,9173.5
16/02/2023,Prodotto 28,Est,Venditore 16,80,153.79,12303.2
31/07/2024,Prodotto 31,Sud,Venditore 3,46,846.51,38939.46
04/11/2022,Prodotto 73,Sud,Venditore 11,49,957.22,46903.78
20/12/2023,Prodotto 19,Nord,Venditore 17,20,889.19,17783.8
16/02/2024,Prodotto 21,Est,Venditore 19,12,471.93,5663.16
21/08/2023,Prodotto 97,Centro,Venditore 9,94,404.07,37982.58
03/02/2024,Prodotto 9,Nord,Venditore 16,67,776.72,52040.24
25/05/2023,Prodotto 61,Centro,Venditore 17,62,842.29,52221.98
13/09/2024,Prodotto 66,Ovest,Venditore 3,79,971.71,76765.09
16/04/2023,Prodotto 28,Nord,Venditore 2,90,867.05,78034.5
30/08/2023,Prodotto 20,Centro,Venditore 6,29,246.2,7139.8
11/05/2023,Prodotto 24,Ovest,Venditore 19,69,217.68,15019.92
16/06/2024,Prodotto 50,Centro,Venditore 6,37,886.36,32795.32
06/09/2024,Prodotto 26,Est,Venditore 11,84,625.88,52573.92
02/09/2023,Prodotto 81,Ovest,Venditore 19,34,708.74,24097.16
11/08/2023,Prodotto 65,Centro,Venditore 4,50,66.13,3306.5
05/06/2024,Prodotto 61,Sud,Venditore 11,9,312.8,2815.2
14/03/2024,Prodotto 35,Sud,Venditore 5,68,488.73,33233.64
02/11/2023,Prodotto 65,Est,Venditore 3,66,87.97,5806.02
28/07/2024,Prodotto 91,Sud,Venditore 19,72,628.43,45246.96
27/04/2023,Prodotto 4,Sud,Venditore 6,52,271.38,14111.76
04/08/2024,Prodotto 50,Est,Venditore 16,61,371.63,22669.43
06/07/2024,Prodotto 73,Est,Venditore 1,56,450.67,25237.52
07/11/2022,Prodotto 26,Sud,Venditore 6,33,255.06,8416.98
14/08/2023,Prodotto 23,Ovest,Venditore 11,84,707.81,59456.04
17/04/2023,Prodotto 30,Ovest,Venditore 11,43,428.69,18433.67
18/08/2024,Prodotto 72,Ovest,Venditore 17,26,43.37,1127.62
02/06/2024,Prodotto 27,Centro,Venditore 3,95,600.58,57055.1
18/10/2022,Prodotto 71,Sud,Venditore 13,34,861.71,29298.14
27/06/2024,Prodotto 50,Nord,Venditore 8,56,195.45,10945.2
06/06/2023,Prodotto 16,Est,Venditore 7,63,284.56,17927.28
11/02/2024,Prodotto 19,Nord,Venditore 15,65,29.15,1894.75
24/01/2023,Prodotto 96,Ovest,Venditore 14,28,441.64,12365.92
03/07/2024,Prodotto 60,Centro,Venditore 19,19,529.3,10056.7
06/06/2024,Prodotto 40,Sud,Venditore 4,15,776.69,11650.35
06/04/2024,Prodotto 82,Ovest,Venditore 9,70,881.42,61699.4
21/04/2024,Prodotto 3,Nord,Venditore 9,34,817.23,27785.82
07/08/2024,Prodotto 8,Nord,Venditore 1,81,913.17,73966.77
27/08/2024,Prodotto 66,Ovest,Venditore 4,39,798.53,31142.67
12/10/2023,Prodotto 40,Nord,Venditore 11,19,160.94,3057.86
19/01/2024,Prodotto 71,Centro,Venditore 2,61,282.99,17262.39
03/01/2023,Prodotto 16,Est,Venditore 20,64,209.36,13399.04
02/09/2023,Prodotto 23,Sud,Venditore 6,94,21.95,2063.3
16/09/2024,Prodotto 66,Ovest,Venditore 8,47,218.77,10282.19
12/12/2023,Prodotto 25,Nord,Venditore 1,100,989.34,98934.0
17/09/2023,Prodotto 35,Nord,Venditore 1,72,318.88,22959.36
22/04/2024,Prodotto 96,Ovest,Venditore 19,89,866.16,77088.24
02/01/2023,Prodotto 85,Centro,Venditore 18,100,675.55,67555.0
08/05/2024,Prodotto 27,Centro,Venditore 1,2,833.05,1666.1
21/01/2023,Prodotto 43,Centro,Venditore 12,78,905.1,70597.8
10/04/2024,Prodotto 45,Ovest,Venditore 12,41,211.34,8664.94
14/04/2023,Prodotto 48,Sud,Venditore 12,93,749.92,69742.56
04/07/2024,Prodotto 71,Centro,Venditore 9,21,287.1,6029.1
14/12/2023,Prodotto 41,Ovest,Venditore 4,100,706.22,70622.0
17/10/2022,Prodotto 48,Centro,Venditore 11,17,317.02,5389.34
23/06/2024,Prodotto 77,Centro,Venditore 14,3,418.97,1256.91
28/03/2024,Prodotto 4,Est,Venditore 11,49,439.9,21555.1
05/06/2024,Prodotto 72,Nord,Venditore 4,22,76.22,1676.84
19/03/2024,Prodotto 19,Sud,Venditore 18,98,417.93,40957.14
07/10/2024,Prodotto 26,Sud,Venditore 19,65,418.49,27201.85
06/04/2024,Prodotto 1,Ovest,Venditore 17,59,595.8,35152.2
02/09/2024,Prodotto 12,Nord,Venditore 6,27,901.49,24340.23
20/05/2024,Prodotto 70,Centro,Venditore 4,50,698.53,34926.5
20/01/2023,Prodotto 25,Est,Venditore 8,55,839.93,46196.15
09/06/2023,Prodotto 79,Ovest,Venditore 19,38,188.92,7178.96
08/07/2023,Prodotto 43,Ovest,Venditore 10,100,373.09,37309.0
17/06/2024,Prodotto 20,Est,Venditore 14,3,977.42,2932.26
17/11/2022,Prodotto 56,Est,Venditore 12,20,141.24,2824.8
30/07/2024,Prodotto 34,Ovest,Venditore 11,40,589.92,23596.8
01/08/2024,Prodotto 49,Centro,Venditore 20,42,242.42,10181.64
30/09/2023,Prodotto 73,Nord,Venditore 12,36,210.59,7581.24
20/02/2023,Prodotto 32,Sud,Venditore 2,19,355.15,6747.85
27/05/2023,Prodotto 43,Nord,Venditore 8,64,620.31,39699.84
01/06/2024,Prodotto 70,Sud,Venditore 10,71,27.95,1984.45
29/11/2022,Prodotto 90,Centro,Venditore 20,93,425.09,39533.37
03/04/2023,Prodotto 36,Nord,Venditore 14,44,929.97,40918.68
11/04/2024,Prodotto 5,Nord,Venditore 16,65,692.72,45026.8
22/07/2024,Prodotto 99,Centro,Venditore 9,61,634.07,38678.27
07/07/2024,Prodotto 90,Nord,Venditore 20,79,522.37,41267.23
12/11/2022,Prodotto 53,Est,Venditore 9,94,702.37,66022.78
11/05/2023,Prodotto 91,Centro,Venditore 9,56,966.85,54143.6
26/06/2023,Prodotto 92,Nord,Venditore 13,56,301.85,16903.6
26/06/2023,Prodotto 93,Centro,Venditore 15,58,752.26,43631.08
01/03/2023,Prodotto 96,Sud,Venditore 12,33,962.52,31763.16
23/04/2024,Prodotto 35,Ovest,Venditore 15,47,933.53,43875.91
16/03/2024,Prodotto 67,Centro,Venditore 7,48,790.25,37932.0
26/12/2023,Prodotto 73,Sud,Venditore 6,87,809.43,70420.41
12/08/2024,Prodotto 92,Ovest,Venditore 17,91,555.37,50538.67
03/08/2024,Prodotto 26,Nord,Venditore 18,43,94.97,4083.71
19/12/2023,Prodotto 33,Est,Venditore 13,100,880.02,88002.0
15/02/2024,Prodotto 41,Est,Venditore 9,1,247.89,247.89
22/05/2024,Prodotto 8,Centro,Venditore 19,53,45.59,2416.27
25/07/2023,Prodotto 15,Centro,Venditore 16,59,534.26,31521.34
17/06/2024,Prodotto 48,Ovest,Venditore 8,18,202.69,3648.42
23/06/2024,Prodotto 32,Est,Venditore 15,93,495.16,46049.88
06/01/2024,Prodotto 75,Sud,Venditore 4,49,375.85,18416.65
22/09/2024,Prodotto 17,Ovest,Venditore 16,99,601.98,59596.02
03/01/2023,Prodotto 2,Nord,Venditore 12,1,605.85,605.85
17/06/2024,Prodotto 63,Nord,Venditore 3,1,589.31,589.31
21/07/2024,Prodotto 93,Est,Venditore 14,66,977.48,64513.68
29/09/2023,Prodotto 22,Nord,Venditore 15,15,497.31,7459.65
14/07/2024,Prodotto 64,Ovest,Venditore 6,75,886.72,66504.0
31/12/2022,Prodotto 99,Ovest,Venditore 1,40,900.16,36006.4
14/10/2023,Prodotto 55,Est,Venditore 11,79,481.19,38014.01
03/07/2024,Prodotto 52,Centro,Venditore 1,52,120.15,6247.8
03/02/2024,Prodotto 50,Ovest,Venditore 10,56,728.57,40799.92
12/11/2022,Prodotto 62,Centro,Venditore 14,91,932.41,84849.31
19/03/2023,Prodotto 35,Centro,Venditore 10,66,513.85,33914.1
26/01/2023,Prodotto 70,Ovest,Venditore 12,70,741.22,51885.4
27/09/2023,Prodotto 50,Centro,Venditore 17,67,693.62,46472.54
02/02/2023,Prodotto 51,Sud,Venditore 3,50,401.41,20070.5
31/01/2023,Prodotto 63,Centro,Venditore 10,53,562.13,29792.89
25/07/2023,Prodotto 99,Est,Venditore 15,25,401.43,10035.75
06/07/2024,Prodotto 4,Centro,Venditore 11,89,919.6,81844.4
22/06/2024,Prodotto 89,Centro,Venditore 9,51,712.72,36348.72
04/12/2022,Prodotto 42,Nord,Venditore 4,13,861.57,11200.41
24/08/2024,Prodotto 4,Ovest,Venditore 19,29,428.95,12439.55
25/05/2023,Prodotto 49,Ovest,Venditore 7,77,886.74,68278.98
05/04/2024,Prodotto 97,Centro,Venditore 6,99,527.54,52226.46
28/01/2024,Prodotto 37,Est,Venditore 16,10,618.59,6185.9
22/03/2024,Prodotto 15,Est,Venditore 8,48,595.14,28566.72
18/04/2023,Prodotto 36,Centro,Venditore 14,43,408.95,17584.85
03/07/2023,Prodotto 25,Ovest,Venditore 6,68,460.44,31309.92
19/02/2023,Prodotto 4,Nord,Venditore 7,19,489.3,9296.7
02/11/2023,Prodotto 83,Nord,Venditore 7,40,584.76,23390.4
24/02/2024,Prodotto 97,Centro,Venditore 13,47,403.94,18985.18
14/05/2023,Prodotto 50,Nord,Venditore 14,81,825.31,66850.11
26/04/2024,Prodotto 61,Sud,Venditore 2,1,931.32,931.32
05/01/2024,Prodotto 6,Est,Venditore 8,35,347.56,12164.6
13/02/2024,Prodotto 20,Nord,Venditore 20,93,362.97,33756.21
19/06/2024,Prodotto 100,Est,Venditore 7,35,462.89,16201.15
24/11/2022,Prodotto 9,Sud,Venditore 13,50,637.49,31874.5
30/05/2024,Prodotto 74,Centro,Venditore 17,50,870.31,43515.5
05/11/2023,Prodotto 78,Sud,Venditore 6,73,390.72,28522.56
11/05/2023,Prodotto 18,Sud,Venditore 6,78,309.82,24165.96
20/12/2023,Prodotto 64,Sud,Venditore 18,81,227.45,18423.45
18/12/2022,Prodotto 67,Nord,Venditore 16,56,824.45,46169.2
13/10/2023,Prodotto 57,Est,Venditore 4,72,926.2,66686.4
19/04/2024,Prodotto 9,Sud,Venditore 20,77,154.85,11923.45
03/10/2024,Prodotto 92,Centro,Venditore 5,94,780.42,73359.48
27/08/2023,Prodotto 56,Sud,Venditore 14,27,801.92,21651.84
07/08/2024,Prodotto 3,Centro,Venditore 14,17,481.13,8179.21
23/07/2023,Prodotto 93,Ovest,Venditore 17,22,148.59,3268.98
01/03/2024,Prodotto 25,Est,Venditore 13,57,18.14,1033.98
26/04/2023,Prodotto 54,Ovest,Venditore 16,68,79.49,5405.32
22/06/2024,Prodotto 30,Sud,Venditore 11,85,103.16,8768.6
19/10/2022,Prodotto 67,Sud,Venditore 9,57,103.78,5915.46
26/09/2024,Prodotto 48,Sud,Venditore 9,50,353.2,17660.0
25/02/2023,Prodotto 44,Ovest,Venditore 20,3,524.65,1573.95
08/12/2023,Prodotto 88,Ovest,Venditore 20,45,413.19,18593.55
06/05/2024,Prodotto 27,Ovest,Venditore 19,33,93.46,3084.18
08/10/2024,Prodotto 79,Ovest,Venditore 3,4,493.88,1975.52
03/03/2023,Prodotto 83,Nord,Venditore 2,99,603.39,59735.61
21/11/2022,Prodotto 57,Centro,Venditore 10,12,718.48,8621.76
24/02/2023,Prodotto 60,Sud,Venditore 6,16,394.9,6318.4
15/06/2023,Prodotto 60,Est,Venditore 2,26,744.72,19362.72
22/04/2024,Prodotto 92,Est,Venditore 19,4,130.93,523.72
31/12/2023,Prodotto 18,Ovest,Venditore 16,19,160.06,3041.14
23/10/2022,Prodotto 37,Ovest,Venditore 8,58,826.17,47917.86
26/12/2022,Prodotto 47,Est,Venditore 19,69,285.91,19727.79
18/12/2022,Prodotto 86,Est,Venditore 17,85,594.99,50574.15
28/01/2023,Prodotto 71,Nord,Venditore 16,96,553.0,53088.0
12/02/2024,Prodotto 4,Centro,Venditore 4,17,396.28,6736.76
04/05/2024,Prodotto 64,Ovest,Venditore 14,17,492.5,8372.5
20/09/2024,Prodotto 55,Centro,Venditore 7,93,869.86,80896.98
08/07/2024,Prodotto 48,Centro,Venditore 9,81,25.94,2101.14
21/08/2024,Prodotto 84,Sud,Venditore 10,46,539.32,24808.72
20/11/2022,Prodotto 57,Est,Venditore 4,22,690.34,15187.48
25/11/2022,Prodotto 48,Est,Venditore 18,37,925.23,34233.51
11/09/2023,Prodotto 65,Centro,Venditore 11,98,896.52,87858.96
02/04/2024,Prodotto 14,Centro,Venditore 17,70,202.92,14204.4
25/07/2023,Prodotto 30,Centro,Venditore 9,39,911.7,35556.3
02/10/2023,Prodotto 99,Est,Venditore 3,28,811.65,22726.2
20/09/2023,Prodotto 51,Centro,Venditore 3,94,183.05,17206.7
29/05/2023,Prodotto 64,Ovest,Venditore 1,72,171.98,12382.56
08/02/2024,Prodotto 21,Sud,Venditore 10,55,332.56,18290.8
12/02/2023,Prodotto 39,Centro,Venditore 8,84,241.15,20256.6
31/07/2023,Prodotto 27,Nord,Venditore 15,92,700.14,64412.88
27/03/2024,Prodotto 42,Nord,Venditore 11,36,817.34,29424.24
22/12/2022,Prodotto 24,Nord,Venditore 5,85,485.22,41243.7
29/09/2023,Prodotto 63,Est,Venditore 14,33,133.81,4415.73
09/06/2023,Prodotto 36,Ovest,Venditore 19,58,262.47,15223.26
04/08/2024,Prodotto 27,Sud,Venditore 4,82,962.14,78895.48
08/06/2024,Prodotto 23,Est,Venditore 19,4,556.58,2226.32
02/11/2022,Prodotto 53,Sud,Venditore 13,90,110.35,9931.5
02/03/2024,Prodotto 28,Centro,Venditore 19,45,977.21,43974.45
25/11/2022,Prodotto 64,Centro,Venditore 10,83,593.65,49272.95
05/05/2023,Prodotto 84,Nord,Venditore 7,42,471.25,19792.5
05/10/2023,Prodotto 29,Est,Venditore 18,8,155.26,1242.08
06/01/2024,Prodotto 73,Ovest,Venditore 11,38,638.1,24247.8
10/05/2023,Prodotto 60,Centro,Venditore 18,83,226.94,18836.02
15/11/2023,Prodotto 65,Nord,Venditore 16,26,138.12,3591.12
26/06/2023,Prodotto 65,Sud,Venditore 7,100,151.76,15176.0
20/05/2023,Prodotto 91,Centro,Venditore 8,99,915.29,90613.71
17/09/2024,Prodotto 25,Centro,Venditore 16,85,932.84,79291.4
22/02/2023,Prodotto 36,Centro,Venditore 14,9,990.33,8912.97
17/08/2024,Prodotto 62,Est,Venditore 5,46,624.07,28707.22
22/04/2023,Prodotto 69,Centro,Venditore 10,69,330.7,22818.3
01/06/2024,Prodotto 10,Sud,Venditore 8,15,96.2,1443.0
07/04/2024,Prodotto 33,Ovest,Venditore 5,66,923.66,60961.56
16/10/2023,Prodotto 44,Centro,Venditore 17,78,902.58,70401.24
03/10/2024,Prodotto 31,Sud,Venditore 17,43,197.73,8502.39
18/05/2023,Prodotto 44,Est,Venditore 4,12,833.18,9998.16
18/06/2023,Prodotto 47,Ovest,Venditore 8,37,680.18,25166.66
01/01/2024,Prodotto 73,Centro,Venditore 3,21,501.05,10522.05
12/04/2024,Prodotto 5,Centro,Venditore 8,12,61.36,736.32
20/07/2023,Prodotto 77,Sud,Venditore 14,70,439.05,30733.5
07/04/2024,Prodotto 42,Sud,Venditore 18,11,481.93,5301.23
10/11/2022,Prodotto 46,Nord,Venditore 13,17,758.01,12886.17
27/06/2023,Prodotto 56,Centro,Venditore 19,24,806.74,19361.76
13/03/2024,Prodotto 67,Ovest,Venditore 2,31,294.53,9130.43
19/08/2024,Prodotto 95,Sud,Venditore 8,100,288.51,28851.0
02/12/2023,Prodotto 39,Nord,Venditore 20,29,97.46,2826.34
03/11/2023,Prodotto 19,Est,Venditore 16,82,432.75,35485.5
10/03/2024,Prodotto 58,Est,Venditore 12,5,422.24,2111.2
10/01/2024,Prodotto 60,Centro,Venditore 1,43,930.82,40025.26
05/09/2024,Prodotto 12,Sud,Venditore 4,81,872.08,70638.48
14/08/2023,Prodotto 16,Ovest,Venditore 5,100,294.22,29422.0
11/10/2023,Prodotto 24,Nord,Venditore 18,62,492.59,30540.58
21/01/2024,Prodotto 87,Ovest,Venditore 7,23,571.26,13138.98
12/01/2023,Prodotto 41,Nord,Venditore 3,59,26.23,1547.57
30/07/2023,Prodotto 88,Centro,Venditore 19,26,79.54,2068.04
21/08/2024,Prodotto 80,Nord,Venditore 6,17,752.4,12790.8
17/04/2024,Prodotto 16,Est,Venditore 1,66,239.45,15803.7
30/03/2023,Prodotto 75,Est,Venditore 14,76,626.63,47623.88
10/05/2023,Prodotto 48,Ovest,Venditore 1,66,499.38,32959.08
02/09/2023,Prodotto 71,Est,Venditore 17,50,707.46,35373.0
18/12/2022,Prodotto 3,Centro,Venditore 5,51,331.29,16895.79
10/12/2023,Prodotto 62,Centro,Venditore 15,37,321.18,11883.66
14/01/2023,Prodotto 84,Centro,Venditore 7,41,532.56,21834.96
25/01/2024,Prodotto 78,Centro,Venditore 14,33,199.98,6599.34
24/03/2024,Prodotto 39,Est,Venditore 18,70,821.61,57512.7
12/06/2023,Prodotto 38,Nord,Venditore 15,81,274.48,22232.88
06/05/2023,Prodotto 66,Centro,Venditore 16,14,226.35,3168.9
04/03/2023,Prodotto 97,Est,Venditore 12,50,240.62,12031.0
02/02/2023,Prodotto 8,Est,Venditore 20,58,789.38,45784.04
19/07/2023,Prodotto 22,Centro,Venditore 7,71,840.13,59649.23
05/07/2023,Prodotto 100,Est,Venditore 8,15,606.93,9103.95
07/12/2022,Prodotto 49,Ovest,Venditore 19,47,234.17,11005.99
22/01/2023,Prodotto 8,Ovest,Venditore 9,81,169.81,13754.61
28/01/2024,Prodotto 37,Sud,Venditore 4,55,860.82,47345.1
05/02/2023,Prodotto 6,Centro,Venditore 3,75,661.2,49590.0
12/05/2023,Prodotto 56,Est,Venditore 9,30,542.94,16288.2
25/08/2023,Prodotto 70,Nord,Venditore 6,17,763.86,12985.62
12/04/2023,Prodotto 4,Centro,Venditore 5,73,710.93,51897.89
20/02/2023,Prodotto 11,Ovest,Venditore 9,56,564.76,31626.56
12/05/2023,Prodotto 87,Centro,Venditore 11,88,160.58,14131.04
20/01/2024,Prodotto 51,Centro,Venditore 1,79,609.08,48117.32
23/01/2024,Prodotto 97,Centro,Venditore 19,51,143.18,7302.18
14/07/2023,Prodotto 14,Sud,Venditore 6,91,652.22,59352.02
13/12/2023,Prodotto 68,Ovest,Venditore 3,94,414.5,38963.0
28/04/2023,Prodotto 42,Centro,Venditore 13,70,663.03,46412.1
05/04/2023,Prodotto 33,Est,Venditore 13,52,919.34,47805.68
19/02/2023,Prodotto 44,Sud,Venditore 2,56,359.17,20113.52
24/12/2022,Prodotto 60,Sud,Venditore 9,11,276.64,3043.04
02/01/2024,Prodotto 75,Centro,Venditore 13,99,279.81,27701.19
20/07/2024,Prodotto 62,Est,Venditore 20,95,511.42,48584.9
27/08/2023,Prodotto 12,Centro,Venditore 1,87,254.19,22114.53
05/04/2024,Prodotto 91,Centro,Venditore 13,83,942.42,78220.86
18/03/2024,Prodotto 98,Ovest,Venditore 1,47,269.33,12658.51
08/06/2024,Prodotto 42,Sud,Venditore 10,80,976.11,78088.8
17/05/2023,Prodotto 93,Sud,Venditore 17,15,33.46,501.9
23/11/2023,Prodotto 65,Est,Venditore 16,88,295.12,25970.56
10/10/2024,Prodotto 94,Ovest,Venditore 13,70,996.29,69740.3
13/02/2023,Prodotto 17,Est,Venditore 12,9,998.15,8983.35
09/02/2024,Prodotto 50,Nord,Venditore 3,14,191.31,2678.34
14/10/2023,Prodotto 60,Est,Venditore 7,18,861.97,15515.46
14/07/2024,Prodotto 71,Ovest,Venditore 5,22,54.85,1206.7
07/03/2024,Prodotto 44,Sud,Venditore 18,12,187.86,2254.32
20/12/2022,Prodotto 59,Centro,Venditore 20,41,74.17,3040.97
24/04/2023,Prodotto 4,Nord,Venditore 14,27,922.59,24909.93
09/02/2023,Prodotto 61,Est,Venditore 7,38,848.75,32252.5
16/08/2024,Prodotto 88,Est,Venditore 2,54,615.41,33232.14
25/05/2024,Prodotto 48,Centro,Venditore 9,47,587.23,27599.81
16/12/2022,Prodotto 18,Nord,Venditore 14,81,596.9,48348.9
09/06/2024,Prodotto 84,Centro,Venditore 5,56,216.66,12132.96
09/10/2023,Prodotto 17,Centro,Venditore 10,10,948.95,9489.5
07/06/2023,Prodotto 89,Centro,Venditore 6,90,891.84,80265.6
08/09/2024,Prodotto 59,Centro,Venditore 10,58,543.06,31497.48
07/06/2024,Prodotto 74,Centro,Venditore 10,53,991.39,52543.67
31/03/2023,Prodotto 33,Centro,Venditore 14,51,823.42,41994.42
21/04/2023,Prodotto 86,Ovest,Venditore 18,71,73.42,5212.82
11/10/2023,Prodotto 5,Nord,Venditore 18,51,326.26,16639.26
03/10/2023,Prodotto 22,Ovest,Venditore 15,73,545.29,39806.17
29/04/2023,Prodotto 38,Est,Venditore 12,23,153.29,3525.67
13/03/2023,Prodotto 60,Ovest,Venditore 19,43,866.49,37259.07
03/05/2024,Prodotto 59,Nord,Venditore 4,10,712.91,7129.1
05/11/2023,Prodotto 1,Est,Venditore 20,37,111.41,4122.17
27/05/2024,Prodotto 18,Ovest,Venditore 2,25,951.08,23777.0
26/03/2024,Prodotto 13,Nord,Venditore 6,31,96.52,2992.12
23/11/2022,Prodotto 47,Ovest,Venditore 13,24,195.02,4680.48
15/08/2024,Prodotto 3,Nord,Venditore 11,24,599.45,14386.8
18/10/2022,Prodotto 39,Sud,Venditore 16,49,40.55,1986.95
21/06/2023,Prodotto 36,Sud,Venditore 4,15,22.48,337.2
16/07/2024,Prodotto 81,Centro,Venditore 6,87,781.44,67985.28
26/05/2023,Prodotto 97,Nord,Venditore 20,17,439.96,7479.32
16/06/2024,Prodotto 98,Ovest,Venditore 16,20,475.42,9508.4
04/09/2023,Prodotto 14,Ovest,Venditore 11,42,232.4,9760.8
26/05/2024,Prodotto 74,Ovest,Venditore 16,51,140.74,7177.74
25/04/2024,Prodotto 41,Sud,Venditore 6,32,74.97,2399.04
11/04/2023,Prodotto 36,Sud,Venditore 10,41,621.63,25486.83
07/11/2022,Prodotto 34,Est,Venditore 14,1,960.07,960.07
19/11/2023,Prodotto 79,Sud,Venditore 16,37,794.29,29388.73
15/02/2023,Prodotto 25,Est,Venditore 20,44,281.37,12380.28
06/12/2022,Prodotto 20,Nord,Venditore 19,93,371.55,34554.15
28/04/2023,Prodotto 72,Nord,Venditore 12,28,120.59,3376.52
01/05/2023,Prodotto 65,Sud,Venditore 17,62,545.04,33792.48
29/05/2024,Prodotto 46,Est,Venditore 12,9,702.04,6318.36
07/03/2024,Prodotto 94,Sud,Venditore 13,71,49.49,3513.79
01/08/2023,Prodotto 4,Est,Venditore 6,84,472.94,39726.96
10/05/2024,Prodotto 6,Sud,Venditore 17,8,435.12,3480.96
08/05/2023,Prodotto 82,Nord,Venditore 17,10,922.23,9222.3
13/05/2023,Prodotto 92,Sud,Venditore 4,79,502.22,39675.38
30/04/2023,Prodotto 97,Ovest,Venditore 9,98,140.51,13769.98
22/09/2023,Prodotto 80,Centro,Venditore 11,8,776.42,6211.36
25/02/2023,Prodotto 32,Est,Venditore 6,24,854.92,20518.08
05/06/2024,Prodotto 9,Centro,Venditore 9,37,22.85,845.45
04/02/2024,Prodotto 85,Nord,Venditore 11,54,551.01,29754.54
23/09/2024,Prodotto 85,Centro,Venditore 20,46,787.11,36207.06
01/11/2023,Prodotto 19,Centro,Venditore 18,15,654.97,9824.55
07/05/2024,Prodotto 42,Sud,Venditore 6,25,864.46,21611.5
05/09/2023,Prodotto 40,Sud,Venditore 8,69,66.76,4606.44
04/11/2023,Prodotto 37,Sud,Venditore 1,90,443.91,39951.9
20/01/2024,Prodotto 49,Sud,Venditore 12,25,347.12,8678.0
24/11/2023,Prodotto 44,Nord,Venditore 8,29,894.15,25930.35
14/02/2024,Prodotto 18,Centro,Venditore 11,28,114.3,3200.4
10/06/2023,Prodotto 1,Centro,Venditore 8,16,515.93,8254.88
22/12/2022,Prodotto 64,Est,Venditore 18,76,431.03,32758.28
25/08/2024,Prodotto 57,Centro,Venditore 4,44,385.21,16949.24
14/03/2023,Prodotto 59,Ovest,Venditore 15,55,288.89,15888.95
25/08/2023,Prodotto 28,Est,Venditore 3,34,163.35,5553.9
29/01/2024,Prodotto 97,Centro,Venditore 4,69,742.43,51227.67
14/03/2024,Prodotto 10,Nord,Venditore 3,100,19.25,1925.0
22/05/2023,Prodotto 50,Est,Venditore 16,7,705.69,4939.83
27/12/2023,Prodotto 77,Centro,Venditore 6,93,499.55,46458.15
01/02/2024,Prodotto 36,Est,Venditore 11,35,762.71,26694.85
03/03/2024,Prodotto 68,Ovest,Venditore 7,1,545.22,545.22
23/02/2023,Prodotto 16,Centro,Venditore 13,82,24.59,2016.38
21/12/2022,Prodotto 87,Sud,Venditore 13,16,711.43,11382.88
09/03/2023,Prodotto 12,Sud,Venditore 9,67,924.91,61968.97
18/09/2024,Prodotto 3,Nord,Venditore 7,49,900.09,44104.41
17/10/2022,Prodotto 72,Ovest,Venditore 16,61,999.58,60974.38
13/03/2024,Prodotto 96,Ovest,Venditore 3,21,220.24,4625.04
21/03/2024,Prodotto 66,Centro,Venditore 14,60,154.46,9267.6
06/08/2023,Prodotto 70,Nord,Venditore 10,69,323.96,22353.24
30/10/2022,Prodotto 8,Sud,Venditore 6,90,983.13,88481.7
07/04/2024,Prodotto 23,Est,Venditore 17,43,250.73,10781.39
15/10/2024,Prodotto 89,Sud,Venditore 5,6,561.05,3366.3
24/06/2023,Prodotto 55,Nord,Venditore 3,59,500.69,29540.71
11/06/2023,Prodotto 67,Sud,Venditore 1,98,438.47,42970.06
14/05/2023,Prodotto 100,Nord,Venditore 19,73,944.05,68915.65
02/08/2024,Prodotto 43,Ovest,Venditore 18,54,27.39,1479.06
10/10/2024,Prodotto 74,Centro,Venditore 10,89,958.59,85314.51
13/03/2024,Prodotto 83,Nord,Venditore 14,43,405.57,17439.51
06/08/2024,Prodotto 100,Ovest,Venditore 6,11,823.36,9056.96
17/05/2024,Prodotto 95,Nord,Venditore 17,47,827.12,38874.64
13/01/2024,Prodotto 64,Ovest,Venditore 14,61,818.78,49945.58
22/03/2023,Prodotto 48,Sud,Venditore 9,67,191.6,12837.2
08/02/2024,Prodotto 1,Est,Venditore 12,49,914.82,44826.18
03/09/2023,Prodotto 32,Nord,Venditore 4,10,303.12,3031.2
07/05/2023,Prodotto 76,Ovest,Venditore 14,38,22.11,840.18
05/10/2024,Prodotto 40,Centro,Venditore 15,77,159.16,12255.32
